,images,paths,caption,path1,path2,name1,name2
10124,image 10125: a yellow flower in a vase on a table	,"cp ""./cv/images/007908.jpg"" vis/imgs/img10125.jpg	",a yellow flower in a vase on a table,"""./cv/images/007908.jpg""",vis/imgs/img10125.jpg	,007908.jpg,img10125.jpg
10125,image 10126: a view of a beach with a boat in the background	,"cp ""./cv/images/008600.jpg"" vis/imgs/img10126.jpg	",a view of a beach with a boat in the background,"""./cv/images/008600.jpg""",vis/imgs/img10126.jpg	,008600.jpg,img10126.jpg
10126,image 10127: a close up of a plate of food	,"cp ""./cv/images/001242.jpg"" vis/imgs/img10127.jpg	",a close up of a plate of food,"""./cv/images/001242.jpg""",vis/imgs/img10127.jpg	,001242.jpg,img10127.jpg
10127,image 10128: a woman is holding a cell phone in her hand	,"cp ""./cv/images/021477.jpg"" vis/imgs/img10128.jpg	",a woman is holding a cell phone in her hand,"""./cv/images/021477.jpg""",vis/imgs/img10128.jpg	,021477.jpg,img10128.jpg
10128,image 10129: a close up of a bunch of bananas	,"cp ""./cv/images/029551.jpg"" vis/imgs/img10129.jpg	",a close up of a bunch of bananas,"""./cv/images/029551.jpg""",vis/imgs/img10129.jpg	,029551.jpg,img10129.jpg
10129,image 10130: a group of people flying kites on a beach	,"cp ""./cv/images/035176.jpg"" vis/imgs/img10130.jpg	",a group of people flying kites on a beach,"""./cv/images/035176.jpg""",vis/imgs/img10130.jpg	,035176.jpg,img10130.jpg
10130,image 10131: a large building with a clock tower on top	,"cp ""./cv/images/036174.jpg"" vis/imgs/img10131.jpg	",a large building with a clock tower on top,"""./cv/images/036174.jpg""",vis/imgs/img10131.jpg	,036174.jpg,img10131.jpg
10131,image 10132: a bunch of flowers in a vase on a table	,"cp ""./cv/images/016163.jpg"" vis/imgs/img10132.jpg	",a bunch of flowers in a vase on a table,"""./cv/images/016163.jpg""",vis/imgs/img10132.jpg	,016163.jpg,img10132.jpg
10132,image 10133: a computer keyboard and mouse on a desk	,"cp ""./cv/images/025539.jpg"" vis/imgs/img10133.jpg	",a computer keyboard and mouse on a desk,"""./cv/images/025539.jpg""",vis/imgs/img10133.jpg	,025539.jpg,img10133.jpg
10133,image 10134: a bunch of different types of scissors on a table	,"cp ""./cv/images/021198.jpg"" vis/imgs/img10134.jpg	",a bunch of different types of scissors on a table,"""./cv/images/021198.jpg""",vis/imgs/img10134.jpg	,021198.jpg,img10134.jpg
10134,image 10135: a man is flying a kite in the snow	,"cp ""./cv/images/025884.jpg"" vis/imgs/img10135.jpg	",a man is flying a kite in the snow,"""./cv/images/025884.jpg""",vis/imgs/img10135.jpg	,025884.jpg,img10135.jpg
10135,image 10136: a bird is standing on a rock in the desert	,"cp ""./cv/images/015424.jpg"" vis/imgs/img10136.jpg	",a bird is standing on a rock in the desert,"""./cv/images/015424.jpg""",vis/imgs/img10136.jpg	,015424.jpg,img10136.jpg
10136,image 10137: a man wearing a hat and a tie	,"cp ""./cv/images/018067.jpg"" vis/imgs/img10137.jpg	",a man wearing a hat and a tie,"""./cv/images/018067.jpg""",vis/imgs/img10137.jpg	,018067.jpg,img10137.jpg
10137,image 10138: a large building with a large clock on the side of it	,"cp ""./cv/images/001078.jpg"" vis/imgs/img10138.jpg	",a large building with a large clock on the side of it,"""./cv/images/001078.jpg""",vis/imgs/img10138.jpg	,001078.jpg,img10138.jpg
10138,image 10139: a building with a clock on the side of it	,"cp ""./cv/images/002198.jpg"" vis/imgs/img10139.jpg	",a building with a clock on the side of it,"""./cv/images/002198.jpg""",vis/imgs/img10139.jpg	,002198.jpg,img10139.jpg
10139,image 10140: a bedroom with a bed and a table	,"cp ""./cv/images/028105.jpg"" vis/imgs/img10140.jpg	",a bedroom with a bed and a table,"""./cv/images/028105.jpg""",vis/imgs/img10140.jpg	,028105.jpg,img10140.jpg
10140,image 10141: a man sitting on a bed in a bathroom	,"cp ""./cv/images/005436.jpg"" vis/imgs/img10141.jpg	",a man sitting on a bed in a bathroom,"""./cv/images/005436.jpg""",vis/imgs/img10141.jpg	,005436.jpg,img10141.jpg
10141,image 10142: a close up of a person holding a banana	,"cp ""./cv/images/019304.jpg"" vis/imgs/img10142.jpg	",a close up of a person holding a banana,"""./cv/images/019304.jpg""",vis/imgs/img10142.jpg	,019304.jpg,img10142.jpg
10142,image 10143: a wooden bench sitting on top of a grass covered field	,"cp ""./cv/images/004293.jpg"" vis/imgs/img10143.jpg	",a wooden bench sitting on top of a grass covered field,"""./cv/images/004293.jpg""",vis/imgs/img10143.jpg	,004293.jpg,img10143.jpg
10143,image 10144: a person is holding a skateboard in front of a wall	,"cp ""./cv/images/030262.jpg"" vis/imgs/img10144.jpg	",a person is holding a skateboard in front of a wall,"""./cv/images/030262.jpg""",vis/imgs/img10144.jpg	,030262.jpg,img10144.jpg
10144,image 10145: a man is holding a kite in the air	,"cp ""./cv/images/036851.jpg"" vis/imgs/img10145.jpg	",a man is holding a kite in the air,"""./cv/images/036851.jpg""",vis/imgs/img10145.jpg	,036851.jpg,img10145.jpg
10145,image 10146: a black and white cow standing in a grassy field	,"cp ""./cv/images/020418.jpg"" vis/imgs/img10146.jpg	",a black and white cow standing in a grassy field,"""./cv/images/020418.jpg""",vis/imgs/img10146.jpg	,020418.jpg,img10146.jpg
10146,image 10147: a bunch of flowers in a vase on a table	,"cp ""./cv/images/015780.jpg"" vis/imgs/img10147.jpg	",a bunch of flowers in a vase on a table,"""./cv/images/015780.jpg""",vis/imgs/img10147.jpg	,015780.jpg,img10147.jpg
10147,image 10148: a close up of a bird on a branch	,"cp ""./cv/images/006660.jpg"" vis/imgs/img10148.jpg	",a close up of a bird on a branch,"""./cv/images/006660.jpg""",vis/imgs/img10148.jpg	,006660.jpg,img10148.jpg
10148,image 10149: a large body of water with a bridge in the background	,"cp ""./cv/images/003959.jpg"" vis/imgs/img10149.jpg	",a large body of water with a bridge in the background,"""./cv/images/003959.jpg""",vis/imgs/img10149.jpg	,003959.jpg,img10149.jpg
10149,image 10150: a city street filled with lots of traffic	,"cp ""./cv/images/024834.jpg"" vis/imgs/img10150.jpg	",a city street filled with lots of traffic,"""./cv/images/024834.jpg""",vis/imgs/img10150.jpg	,024834.jpg,img10150.jpg
10150,image 10151: a boat is on the water with a boat in the background	,"cp ""./cv/images/022945.jpg"" vis/imgs/img10151.jpg	",a boat is on the water with a boat in the background,"""./cv/images/022945.jpg""",vis/imgs/img10151.jpg	,022945.jpg,img10151.jpg
10151,image 10152: a bunch of books are on a table	,"cp ""./cv/images/000229.jpg"" vis/imgs/img10152.jpg	",a bunch of books are on a table,"""./cv/images/000229.jpg""",vis/imgs/img10152.jpg	,000229.jpg,img10152.jpg
10152,image 10153: a person wearing a hat and a tie	,"cp ""./cv/images/004597.jpg"" vis/imgs/img10153.jpg	",a person wearing a hat and a tie,"""./cv/images/004597.jpg""",vis/imgs/img10153.jpg	,004597.jpg,img10153.jpg
10153,image 10154: a person riding a horse on a beach	,"cp ""./cv/images/020290.jpg"" vis/imgs/img10154.jpg	",a person riding a horse on a beach,"""./cv/images/020290.jpg""",vis/imgs/img10154.jpg	,020290.jpg,img10154.jpg
10154,image 10155: a polar bear is laying on a rock	,"cp ""./cv/images/031101.jpg"" vis/imgs/img10155.jpg	",a polar bear is laying on a rock,"""./cv/images/031101.jpg""",vis/imgs/img10155.jpg	,031101.jpg,img10155.jpg
10155,image 10156: a black and white cat sitting on a wooden bench	,"cp ""./cv/images/015696.jpg"" vis/imgs/img10156.jpg	",a black and white cat sitting on a wooden bench,"""./cv/images/015696.jpg""",vis/imgs/img10156.jpg	,015696.jpg,img10156.jpg
10156,image 10157: a man and a woman are playing a video game	,"cp ""./cv/images/014958.jpg"" vis/imgs/img10157.jpg	",a man and a woman are playing a video game,"""./cv/images/014958.jpg""",vis/imgs/img10157.jpg	,014958.jpg,img10157.jpg
10157,image 10158: a person holding a banana in their hand	,"cp ""./cv/images/017845.jpg"" vis/imgs/img10158.jpg	",a person holding a banana in their hand,"""./cv/images/017845.jpg""",vis/imgs/img10158.jpg	,017845.jpg,img10158.jpg
10158,image 10159: a man riding a bike down a street	,"cp ""./cv/images/026314.jpg"" vis/imgs/img10159.jpg	",a man riding a bike down a street,"""./cv/images/026314.jpg""",vis/imgs/img10159.jpg	,026314.jpg,img10159.jpg
10159,image 10160: a large building with a clock tower on top of it	,"cp ""./cv/images/010074.jpg"" vis/imgs/img10160.jpg	",a large building with a clock tower on top of it,"""./cv/images/010074.jpg""",vis/imgs/img10160.jpg	,010074.jpg,img10160.jpg
10160,image 10161: a bird is sitting on a tree branch	,"cp ""./cv/images/006984.jpg"" vis/imgs/img10161.jpg	",a bird is sitting on a tree branch,"""./cv/images/006984.jpg""",vis/imgs/img10161.jpg	,006984.jpg,img10161.jpg
10161,image 10162: a view of a bedroom with a large bed	,"cp ""./cv/images/029716.jpg"" vis/imgs/img10162.jpg	",a view of a bedroom with a large bed,"""./cv/images/029716.jpg""",vis/imgs/img10162.jpg	,029716.jpg,img10162.jpg
10162,image 10163: a woman standing on a beach with a kite	,"cp ""./cv/images/021668.jpg"" vis/imgs/img10163.jpg	",a woman standing on a beach with a kite,"""./cv/images/021668.jpg""",vis/imgs/img10163.jpg	,021668.jpg,img10163.jpg
10163,image 10164: a group of people standing around a table	,"cp ""./cv/images/012502.jpg"" vis/imgs/img10164.jpg	",a group of people standing around a table,"""./cv/images/012502.jpg""",vis/imgs/img10164.jpg	,012502.jpg,img10164.jpg
10164,image 10165: a brown and white dog laying on top of a blanket	,"cp ""./cv/images/000731.jpg"" vis/imgs/img10165.jpg	",a brown and white dog laying on top of a blanket,"""./cv/images/000731.jpg""",vis/imgs/img10165.jpg	,000731.jpg,img10165.jpg
10165,image 10166: a man on a bike on the beach	,"cp ""./cv/images/027950.jpg"" vis/imgs/img10166.jpg	",a man on a bike on the beach,"""./cv/images/027950.jpg""",vis/imgs/img10166.jpg	,027950.jpg,img10166.jpg
10166,image 10167: a black and white bird standing on a tree branch	,"cp ""./cv/images/015498.jpg"" vis/imgs/img10167.jpg	",a black and white bird standing on a tree branch,"""./cv/images/015498.jpg""",vis/imgs/img10167.jpg	,015498.jpg,img10167.jpg
10167,image 10168: a bunch of bananas hanging from a tree	,"cp ""./cv/images/011141.jpg"" vis/imgs/img10168.jpg	",a bunch of bananas hanging from a tree,"""./cv/images/011141.jpg""",vis/imgs/img10168.jpg	,011141.jpg,img10168.jpg
10168,image 10169: a vase filled with flowers on top of a table	,"cp ""./cv/images/017944.jpg"" vis/imgs/img10169.jpg	",a vase filled with flowers on top of a table,"""./cv/images/017944.jpg""",vis/imgs/img10169.jpg	,017944.jpg,img10169.jpg
10169,image 10170: a group of people sitting around a table	,"cp ""./cv/images/013156.jpg"" vis/imgs/img10170.jpg	",a group of people sitting around a table,"""./cv/images/013156.jpg""",vis/imgs/img10170.jpg	,013156.jpg,img10170.jpg
10170,image 10171: a young boy is sitting on the ground	,"cp ""./cv/images/034208.jpg"" vis/imgs/img10171.jpg	",a young boy is sitting on the ground,"""./cv/images/034208.jpg""",vis/imgs/img10171.jpg	,034208.jpg,img10171.jpg
10171,image 10172: a view of a mountain range in the distance	,"cp ""./cv/images/030103.jpg"" vis/imgs/img10172.jpg	",a view of a mountain range in the distance,"""./cv/images/030103.jpg""",vis/imgs/img10172.jpg	,030103.jpg,img10172.jpg
10172,image 10173: a birthday cake with a UNK on it	,"cp ""./cv/images/020262.jpg"" vis/imgs/img10173.jpg	",a birthday cake with a UNK on it,"""./cv/images/020262.jpg""",vis/imgs/img10173.jpg	,020262.jpg,img10173.jpg
10173,image 10174: a man standing next to a street sign	,"cp ""./cv/images/020827.jpg"" vis/imgs/img10174.jpg	",a man standing next to a street sign,"""./cv/images/020827.jpg""",vis/imgs/img10174.jpg	,020827.jpg,img10174.jpg
10174,image 10175: a city street filled with lots of traffic	,"cp ""./cv/images/016704.jpg"" vis/imgs/img10175.jpg	",a city street filled with lots of traffic,"""./cv/images/016704.jpg""",vis/imgs/img10175.jpg	,016704.jpg,img10175.jpg
10175,image 10176: a group of people standing around a table	,"cp ""./cv/images/017459.jpg"" vis/imgs/img10176.jpg	",a group of people standing around a table,"""./cv/images/017459.jpg""",vis/imgs/img10176.jpg	,017459.jpg,img10176.jpg
10176,image 10177: a group of people standing in front of a building	,"cp ""./cv/images/027740.jpg"" vis/imgs/img10177.jpg	",a group of people standing in front of a building,"""./cv/images/027740.jpg""",vis/imgs/img10177.jpg	,027740.jpg,img10177.jpg
10177,image 10178: a person is holding a cell phone in their hand	,"cp ""./cv/images/028222.jpg"" vis/imgs/img10178.jpg	",a person is holding a cell phone in their hand,"""./cv/images/028222.jpg""",vis/imgs/img10178.jpg	,028222.jpg,img10178.jpg
10178,image 10179: a bus driving down a street next to a building	,"cp ""./cv/images/024420.jpg"" vis/imgs/img10179.jpg	",a bus driving down a street next to a building,"""./cv/images/024420.jpg""",vis/imgs/img10179.jpg	,024420.jpg,img10179.jpg
10179,image 10180: a man standing next to a dog on a leash	,"cp ""./cv/images/023797.jpg"" vis/imgs/img10180.jpg	",a man standing next to a dog on a leash,"""./cv/images/023797.jpg""",vis/imgs/img10180.jpg	,023797.jpg,img10180.jpg
10180,image 10181: a sign that says UNK UNK on the side	,"cp ""./cv/images/019290.jpg"" vis/imgs/img10181.jpg	",a sign that says UNK UNK on the side,"""./cv/images/019290.jpg""",vis/imgs/img10181.jpg	,019290.jpg,img10181.jpg
10181,image 10182: a building with a clock on the side of it	,"cp ""./cv/images/025113.jpg"" vis/imgs/img10182.jpg	",a building with a clock on the side of it,"""./cv/images/025113.jpg""",vis/imgs/img10182.jpg	,025113.jpg,img10182.jpg
10182,image 10183: a boat is in the water near a tree	,"cp ""./cv/images/025156.jpg"" vis/imgs/img10183.jpg	",a boat is in the water near a tree,"""./cv/images/025156.jpg""",vis/imgs/img10183.jpg	,025156.jpg,img10183.jpg
10183,image 10184: a woman is standing on a sidewalk talking on a cell phone	,"cp ""./cv/images/034911.jpg"" vis/imgs/img10184.jpg	",a woman is standing on a sidewalk talking on a cell phone,"""./cv/images/034911.jpg""",vis/imgs/img10184.jpg	,034911.jpg,img10184.jpg
10184,image 10185: a building with a clock on the side of it	,"cp ""./cv/images/023724.jpg"" vis/imgs/img10185.jpg	",a building with a clock on the side of it,"""./cv/images/023724.jpg""",vis/imgs/img10185.jpg	,023724.jpg,img10185.jpg
10185,image 10186: a car is parked on the side of the street	,"cp ""./cv/images/018333.jpg"" vis/imgs/img10186.jpg	",a car is parked on the side of the street,"""./cv/images/018333.jpg""",vis/imgs/img10186.jpg	,018333.jpg,img10186.jpg
10186,image 10187: a man with a hat and a tie on	,"cp ""./cv/images/001201.jpg"" vis/imgs/img10187.jpg	",a man with a hat and a tie on,"""./cv/images/001201.jpg""",vis/imgs/img10187.jpg	,001201.jpg,img10187.jpg
10187,image 10188: a cat sitting on a table next to a cup of coffee	,"cp ""./cv/images/035901.jpg"" vis/imgs/img10188.jpg	",a cat sitting on a table next to a cup of coffee,"""./cv/images/035901.jpg""",vis/imgs/img10188.jpg	,035901.jpg,img10188.jpg
10188,image 10189: a woman in a bikini standing on a beach	,"cp ""./cv/images/034686.jpg"" vis/imgs/img10189.jpg	",a woman in a bikini standing on a beach,"""./cv/images/034686.jpg""",vis/imgs/img10189.jpg	,034686.jpg,img10189.jpg
10189,image 10190: a close up of a flower in a vase	,"cp ""./cv/images/015795.jpg"" vis/imgs/img10190.jpg	",a close up of a flower in a vase,"""./cv/images/015795.jpg""",vis/imgs/img10190.jpg	,015795.jpg,img10190.jpg
10190,image 10191: a black and white photo of a person holding an umbrella	,"cp ""./cv/images/034096.jpg"" vis/imgs/img10191.jpg	",a black and white photo of a person holding an umbrella,"""./cv/images/034096.jpg""",vis/imgs/img10191.jpg	,034096.jpg,img10191.jpg
10191,image 10192: a large body of water with a bridge in the background	,"cp ""./cv/images/030197.jpg"" vis/imgs/img10192.jpg	",a large body of water with a bridge in the background,"""./cv/images/030197.jpg""",vis/imgs/img10192.jpg	,030197.jpg,img10192.jpg
10192,image 10193: a woman in a black dress is holding a cell phone	,"cp ""./cv/images/014746.jpg"" vis/imgs/img10193.jpg	",a woman in a black dress is holding a cell phone,"""./cv/images/014746.jpg""",vis/imgs/img10193.jpg	,014746.jpg,img10193.jpg
10193,image 10194: a red and white plane parked in a parking lot	,"cp ""./cv/images/012095.jpg"" vis/imgs/img10194.jpg	",a red and white plane parked in a parking lot,"""./cv/images/012095.jpg""",vis/imgs/img10194.jpg	,012095.jpg,img10194.jpg
10194,image 10195: a vase filled with flowers on top of a table	,"cp ""./cv/images/002975.jpg"" vis/imgs/img10195.jpg	",a vase filled with flowers on top of a table,"""./cv/images/002975.jpg""",vis/imgs/img10195.jpg	,002975.jpg,img10195.jpg
10195,image 10196: a baseball player holding a bat on a field	,"cp ""./cv/images/025117.jpg"" vis/imgs/img10196.jpg	",a baseball player holding a bat on a field,"""./cv/images/025117.jpg""",vis/imgs/img10196.jpg	,025117.jpg,img10196.jpg
10196,image 10197: a small white dog standing in a fenced in area	,"cp ""./cv/images/013341.jpg"" vis/imgs/img10197.jpg	",a small white dog standing in a fenced in area,"""./cv/images/013341.jpg""",vis/imgs/img10197.jpg	,013341.jpg,img10197.jpg
10197,image 10198: a bedroom with a bed and a dresser	,"cp ""./cv/images/009449.jpg"" vis/imgs/img10198.jpg	",a bedroom with a bed and a dresser,"""./cv/images/009449.jpg""",vis/imgs/img10198.jpg	,009449.jpg,img10198.jpg
10198,image 10199: a man is standing in front of a computer	,"cp ""./cv/images/004345.jpg"" vis/imgs/img10199.jpg	",a man is standing in front of a computer,"""./cv/images/004345.jpg""",vis/imgs/img10199.jpg	,004345.jpg,img10199.jpg
10199,image 10200: a boat is on the water near the shore	,"cp ""./cv/images/002505.jpg"" vis/imgs/img10200.jpg	",a boat is on the water near the shore,"""./cv/images/002505.jpg""",vis/imgs/img10200.jpg	,002505.jpg,img10200.jpg
10200,image 10201: a view of a mountain range from the ground	,"cp ""./cv/images/028727.jpg"" vis/imgs/img10201.jpg	",a view of a mountain range from the ground,"""./cv/images/028727.jpg""",vis/imgs/img10201.jpg	,028727.jpg,img10201.jpg
10201,image 10202: a person wearing a suit and tie	,"cp ""./cv/images/037268.jpg"" vis/imgs/img10202.jpg	",a person wearing a suit and tie,"""./cv/images/037268.jpg""",vis/imgs/img10202.jpg	,037268.jpg,img10202.jpg
10202,image 10203: a close up of a piece of cake on a plate	,"cp ""./cv/images/037336.jpg"" vis/imgs/img10203.jpg	",a close up of a piece of cake on a plate,"""./cv/images/037336.jpg""",vis/imgs/img10203.jpg	,037336.jpg,img10203.jpg
10203,image 10204: a white vase filled with flowers on top of a table	,"cp ""./cv/images/022085.jpg"" vis/imgs/img10204.jpg	",a white vase filled with flowers on top of a table,"""./cv/images/022085.jpg""",vis/imgs/img10204.jpg	,022085.jpg,img10204.jpg
10204,image 10205: a man in a hat is holding a brown teddy bear	,"cp ""./cv/images/023286.jpg"" vis/imgs/img10205.jpg	",a man in a hat is holding a brown teddy bear,"""./cv/images/023286.jpg""",vis/imgs/img10205.jpg	,023286.jpg,img10205.jpg
10205,image 10206: a man in a canoe in a body of water	,"cp ""./cv/images/027681.jpg"" vis/imgs/img10206.jpg	",a man in a canoe in a body of water,"""./cv/images/027681.jpg""",vis/imgs/img10206.jpg	,027681.jpg,img10206.jpg
10206,image 10207: a close up of a bunch of broccoli	,"cp ""./cv/images/012294.jpg"" vis/imgs/img10207.jpg	",a close up of a bunch of broccoli,"""./cv/images/012294.jpg""",vis/imgs/img10207.jpg	,012294.jpg,img10207.jpg
10207,image 10208: a white and blue fire hydrant sitting on a sidewalk	,"cp ""./cv/images/004361.jpg"" vis/imgs/img10208.jpg	",a white and blue fire hydrant sitting on a sidewalk,"""./cv/images/004361.jpg""",vis/imgs/img10208.jpg	,004361.jpg,img10208.jpg
10208,image 10209: a building with a clock on the side of it	,"cp ""./cv/images/026448.jpg"" vis/imgs/img10209.jpg	",a building with a clock on the side of it,"""./cv/images/026448.jpg""",vis/imgs/img10209.jpg	,026448.jpg,img10209.jpg
10209,image 10210: a young boy wearing a hat and tie	,"cp ""./cv/images/029889.jpg"" vis/imgs/img10210.jpg	",a young boy wearing a hat and tie,"""./cv/images/029889.jpg""",vis/imgs/img10210.jpg	,029889.jpg,img10210.jpg
10210,image 10211: a person sitting on a bench with a dog	,"cp ""./cv/images/024545.jpg"" vis/imgs/img10211.jpg	",a person sitting on a bench with a dog,"""./cv/images/024545.jpg""",vis/imgs/img10211.jpg	,024545.jpg,img10211.jpg
10211,image 10212: a bird perched on top of a tree branch	,"cp ""./cv/images/017730.jpg"" vis/imgs/img10212.jpg	",a bird perched on top of a tree branch,"""./cv/images/017730.jpg""",vis/imgs/img10212.jpg	,017730.jpg,img10212.jpg
10212,image 10213: a man with a hat on and a cell phone	,"cp ""./cv/images/011035.jpg"" vis/imgs/img10213.jpg	",a man with a hat on and a cell phone,"""./cv/images/011035.jpg""",vis/imgs/img10213.jpg	,011035.jpg,img10213.jpg
10213,image 10214: a cat sitting on top of a refrigerator	,"cp ""./cv/images/030716.jpg"" vis/imgs/img10214.jpg	",a cat sitting on top of a refrigerator,"""./cv/images/030716.jpg""",vis/imgs/img10214.jpg	,030716.jpg,img10214.jpg
10214,image 10215: a young man is sitting on a skateboard	,"cp ""./cv/images/016802.jpg"" vis/imgs/img10215.jpg	",a young man is sitting on a skateboard,"""./cv/images/016802.jpg""",vis/imgs/img10215.jpg	,016802.jpg,img10215.jpg
10215,image 10216: a sign that says UNK UNK on the side of it	,"cp ""./cv/images/019393.jpg"" vis/imgs/img10216.jpg	",a sign that says UNK UNK on the side of it,"""./cv/images/019393.jpg""",vis/imgs/img10216.jpg	,019393.jpg,img10216.jpg
10216,image 10217: a woman is standing in front of a cake	,"cp ""./cv/images/022892.jpg"" vis/imgs/img10217.jpg	",a woman is standing in front of a cake,"""./cv/images/022892.jpg""",vis/imgs/img10217.jpg	,022892.jpg,img10217.jpg
10217,image 10218: a man in a suit and tie holding a cell phone	,"cp ""./cv/images/037097.jpg"" vis/imgs/img10218.jpg	",a man in a suit and tie holding a cell phone,"""./cv/images/037097.jpg""",vis/imgs/img10218.jpg	,037097.jpg,img10218.jpg
10218,image 10219: an old rusted fire hydrant in a garden	,"cp ""./cv/images/032600.jpg"" vis/imgs/img10219.jpg	",an old rusted fire hydrant in a garden,"""./cv/images/032600.jpg""",vis/imgs/img10219.jpg	,032600.jpg,img10219.jpg
10219,image 10220: a view of a city skyline with a plane flying in the sky	,"cp ""./cv/images/002762.jpg"" vis/imgs/img10220.jpg	",a view of a city skyline with a plane flying in the sky,"""./cv/images/002762.jpg""",vis/imgs/img10220.jpg	,002762.jpg,img10220.jpg
10220,image 10221: a bathroom with a toilet and a shower	,"cp ""./cv/images/022540.jpg"" vis/imgs/img10221.jpg	",a bathroom with a toilet and a shower,"""./cv/images/022540.jpg""",vis/imgs/img10221.jpg	,022540.jpg,img10221.jpg
10221,image 10222: an old car is parked in a field	,"cp ""./cv/images/008777.jpg"" vis/imgs/img10222.jpg	",an old car is parked in a field,"""./cv/images/008777.jpg""",vis/imgs/img10222.jpg	,008777.jpg,img10222.jpg
10222,image 10223: a man is holding a baby elephant in the dirt	,"cp ""./cv/images/024900.jpg"" vis/imgs/img10223.jpg	",a man is holding a baby elephant in the dirt,"""./cv/images/024900.jpg""",vis/imgs/img10223.jpg	,024900.jpg,img10223.jpg
10223,image 10224: a close up of a red flower in a vase	,"cp ""./cv/images/034441.jpg"" vis/imgs/img10224.jpg	",a close up of a red flower in a vase,"""./cv/images/034441.jpg""",vis/imgs/img10224.jpg	,034441.jpg,img10224.jpg
10224,image 10225: a little girl is holding a baby in her hand	,"cp ""./cv/images/012057.jpg"" vis/imgs/img10225.jpg	",a little girl is holding a baby in her hand,"""./cv/images/012057.jpg""",vis/imgs/img10225.jpg	,012057.jpg,img10225.jpg
10225,image 10226: a view of a beach with a beach and a large body of water	,"cp ""./cv/images/013974.jpg"" vis/imgs/img10226.jpg	",a view of a beach with a beach and a large body of water,"""./cv/images/013974.jpg""",vis/imgs/img10226.jpg	,013974.jpg,img10226.jpg
10226,image 10227: a close up of a bird on a tree branch	,"cp ""./cv/images/014914.jpg"" vis/imgs/img10227.jpg	",a close up of a bird on a tree branch,"""./cv/images/014914.jpg""",vis/imgs/img10227.jpg	,014914.jpg,img10227.jpg
10227,image 10228: a man and a woman standing next to each other	,"cp ""./cv/images/034517.jpg"" vis/imgs/img10228.jpg	",a man and a woman standing next to each other,"""./cv/images/034517.jpg""",vis/imgs/img10228.jpg	,034517.jpg,img10228.jpg
10228,image 10229: a woman holding a cell phone in her hand	,"cp ""./cv/images/008316.jpg"" vis/imgs/img10229.jpg	",a woman holding a cell phone in her hand,"""./cv/images/008316.jpg""",vis/imgs/img10229.jpg	,008316.jpg,img10229.jpg
10229,image 10230: a yellow bird is sitting on a branch	,"cp ""./cv/images/024919.jpg"" vis/imgs/img10230.jpg	",a yellow bird is sitting on a branch,"""./cv/images/024919.jpg""",vis/imgs/img10230.jpg	,024919.jpg,img10230.jpg
10230,image 10231: a black and white photo of a car parked in a parking lot	,"cp ""./cv/images/006581.jpg"" vis/imgs/img10231.jpg	",a black and white photo of a car parked in a parking lot,"""./cv/images/006581.jpg""",vis/imgs/img10231.jpg	,006581.jpg,img10231.jpg
10231,image 10232: a stuffed animal is sitting on the ground	,"cp ""./cv/images/036465.jpg"" vis/imgs/img10232.jpg	",a stuffed animal is sitting on the ground,"""./cv/images/036465.jpg""",vis/imgs/img10232.jpg	,036465.jpg,img10232.jpg
10232,image 10233: a close up of a doughnut on a plate	,"cp ""./cv/images/009789.jpg"" vis/imgs/img10233.jpg	",a close up of a doughnut on a plate,"""./cv/images/009789.jpg""",vis/imgs/img10233.jpg	,009789.jpg,img10233.jpg
10233,image 10234: a white vase filled with flowers on top of a table	,"cp ""./cv/images/031965.jpg"" vis/imgs/img10234.jpg	",a white vase filled with flowers on top of a table,"""./cv/images/031965.jpg""",vis/imgs/img10234.jpg	,031965.jpg,img10234.jpg
10234,image 10235: a red and white train on the tracks	,"cp ""./cv/images/017698.jpg"" vis/imgs/img10235.jpg	",a red and white train on the tracks,"""./cv/images/017698.jpg""",vis/imgs/img10235.jpg	,017698.jpg,img10235.jpg
10235,image 10236: a close up of a sign on a wall	,"cp ""./cv/images/006747.jpg"" vis/imgs/img10236.jpg	",a close up of a sign on a wall,"""./cv/images/006747.jpg""",vis/imgs/img10236.jpg	,006747.jpg,img10236.jpg
10236,image 10237: a large building with a clock tower on top	,"cp ""./cv/images/005356.jpg"" vis/imgs/img10237.jpg	",a large building with a clock tower on top,"""./cv/images/005356.jpg""",vis/imgs/img10237.jpg	,005356.jpg,img10237.jpg
10237,image 10238: a woman standing in a room with a suitcase	,"cp ""./cv/images/007836.jpg"" vis/imgs/img10238.jpg	",a woman standing in a room with a suitcase,"""./cv/images/007836.jpg""",vis/imgs/img10238.jpg	,007836.jpg,img10238.jpg
10238,image 10239: an old fashioned stove with a pot on top of it	,"cp ""./cv/images/018819.jpg"" vis/imgs/img10239.jpg	",an old fashioned stove with a pot on top of it,"""./cv/images/018819.jpg""",vis/imgs/img10239.jpg	,018819.jpg,img10239.jpg
10239,image 10240: a close up of a person holding a pink rose	,"cp ""./cv/images/013002.jpg"" vis/imgs/img10240.jpg	",a close up of a person holding a pink rose,"""./cv/images/013002.jpg""",vis/imgs/img10240.jpg	,013002.jpg,img10240.jpg
10240,image 10241: a sign that says UNK UNK UNK on the side	,"cp ""./cv/images/025521.jpg"" vis/imgs/img10241.jpg	",a sign that says UNK UNK UNK on the side,"""./cv/images/025521.jpg""",vis/imgs/img10241.jpg	,025521.jpg,img10241.jpg
